Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14008_001,SE_A14010_001,SE_A14011_001,SE_A14012_001,SE_A14013_001,SE_A14014_001,SE_A14014_002,SE_A14014_003,SE_A14014_004,SE_A14014_005,SE_A14014_006,SE_A14014_007,SE_A15001_001,SE_A15001_002,SE_A15001_003,SE_A15001_004,SE_A15001_005,SE_A15001_006,SE_A15001_007,SE_A15001_008,SE_A15001_009,SE_A15001_010,SE_A15001_011,SE_A15001_012,SE_A15001_013,SE_A15001_014,SE_A15001_015,SE_A15001_016,SE_A15001_017,SE_A15001_018,SE_A14015_001,SE_A14015_002,SE_A14015_003,SE_A10011_001,SE_A10011_002,SE_A10011_003,SE_A10019_001,SE_A10019_002,SE_A10019_003,SE_A10016_001,SE_A10016_002,SE_A10016_003,SE_A10012_001,SE_A10012_002,SE_A10012_003,SE_A10017_001,SE_A10017_002,SE_A10017_003,SE_A10018_001,SE_A10018_002,SE_A10018_003,SE_A10014_001,SE_A10014_002,SE_A10014_003,SE_A10015_001,SE_A10015_002,SE_A10015_003,SE_A10013_001,SE_A10013_002,SE_A10013_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001
"36081054900","Census Tract 549","Census Tract 549, Queens County, New York","ny","140","00","ACSSF","0006894",,,,,"36","081",,,,"054900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081054900",,,"164280","0",5999,5999,94578.39,0.0634288653074841,1692,190,38,36,71,40,64,84,81,98,98,144,299,189,93,93,74,70000,70000,70792,108487,,75583,,37143,,56350,72625,75422.8723404255,47730,60698.8165680473,,70323.9685658153,26752,26257,31644,16071,28289,42604,10694,31006,25229,24894,35938,52759,,30428,24886,24428,41116,50855,,31352,26667,26719,31550,53860,,70000,36300,72333,1692,1437,255,1692,1407,285,1692,132,1560,1692,101,1591,1692,250,1442,1692,20,1672,1692,22,1670,1692,13,1679,1692,39,1653,22755,21991,29067,,30234,,16861,,17491,36448
"36081055100","Census Tract 551","Census Tract 551, Queens County, New York","ny","140","00","ACSSF","0006895",,,,,"36","081",,,,"055100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081055100",,,"155133","0",4334,4334,72357.32,0.0598971887128435,1550,118,89,56,22,107,63,83,55,85,98,73,290,175,110,86,40,59844,59844,69167,84250,,27386,,50948,,51599,74018,71617.1612903226,51910,72513.251783894,51595,63307.9086115993,33708,39423,44922,24676,29770,43205,11222,42764,19353,36713,46220,52581,63036,42891,30625,36667,51319,48309,60893,42660,15391,37574,41071,55368,63542,59844,,61250,1550,1315,235,1550,1281,269,1550,176,1374,1550,143,1407,1550,272,1278,1550,56,1494,1550,32,1518,1550,58,1492,1550,113,1437,26945,27282,35937,31111,16887,,28326,,24159,30862
"36081055200","Census Tract 552","Census Tract 552, Queens County, New York","ny","140","00","ACSSF","0006896",,,,,"36","081",,,,"055200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081055200",,,"417515","0",2999,2999,18603.82,0.161203449591272,1008,55,84,0,39,124,46,52,23,59,47,71,146,95,46,63,58,52200,52200,45667,57875,,,,75000,,59375,,73957.6388888889,70938,82800.2865329513,28523,49703.8709677419,26657,26766,37549,12381,26450,53828,16029,32500,,26834,36477,43182,63667,31042,,26716,37528,55441,,34425,32946,27045,,41250,72656,52200,103214,37115,1008,850,158,1008,850,158,1008,43,965,1008,169,839,1008,298,710,1008,43,965,1008,18,990,1008,130,878,1008,49,959,26259,28089,27620,,24091,,25346,25179,24322,34848
"36081055300","Census Tract 553","Census Tract 553, Queens County, New York","ny","140","00","ACSSF","0006897",,,,,"36","081",,,,"055300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081055300",,,"137026","0",2675,2675,50561.34,0.0529060366302855,862,108,44,63,45,31,15,14,87,37,39,99,112,38,58,41,31,48917,48917,53864,81458,,30375,,49821,40658,43750,76042,64545.8236658933,44911,57379.7642436149,62813,70855.5240793201,25646,27230,38309,11929,22991,36379,12037,36086,21302,22202,26786,55402,49583,39044,22031,36667,22125,57250,46964,32031,10000,18911,27054,50625,60208,48917,43750,51875,862,684,178,862,646,216,862,125,737,862,68,794,862,210,652,862,70,792,862,54,808,862,46,816,862,26,836,22513,24465,23689,,15687,,20283,25410,18153,40536
"36081055400","Census Tract 554","Census Tract 554, Queens County, New York","ny","140","00","ACSSF","0006898",,,,,"36","081",,,,"055400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081055400",,,"220076","0",2361,2361,27785.68,0.0849718222632692,756,37,35,13,39,47,62,44,12,9,53,95,102,80,35,64,29,67857,67857,60833,91500,,65114,,75625,,68897,54808,77219.708994709,72679,83313.1067961165,34853,46020.2898550725,34214,36708,41875,30526,30500,39737,12500,36467,25500,28421,47929,49250,43083,37125,22188,29079,49279,49083,42875,36149,25833,26111,40795,49375,43500,67857,84500,36375,756,627,129,756,618,138,756,75,681,756,108,648,756,217,539,756,58,698,756,2,754,756,109,647,756,30,726,26854,35171,32272,,20868,,22129,33915,22579,43353
"36081055500","Census Tract 555","Census Tract 555, Queens County, New York","ny","140","00","ACSSF","0006899",,,,,"36","081",,,,"055500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081055500",,,"153716","0",2290,2290,38584.61,0.0593500819308815,677,74,36,27,0,16,22,10,18,11,72,92,126,85,38,24,26,64811,64811,65521,,,80795,,41111,126176,70313,54261,74678.4342688331,67000,74082.2834645669,50096,70091.124260355,31596,35581,37604,14261,29318,36859,9659,36107,36282,33259,40950,57583,67738,37064,37284,33523,47857,,66429,33824,31484,33088,30096,70341,68750,64811,80298,62727,677,592,85,677,582,95,677,74,603,677,54,623,677,139,538,677,17,660,677,16,661,677,41,636,677,24,653,23445,24216,19593,,32838,,15439,24248,22246,23964
"36081055600","Census Tract 556","Census Tract 556, Queens County, New York","ny","140","00","ACSSF","0006900",,,,,"36","081",,,,"055600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081055600",,,"226903","0",2236,2236,25522.86,0.0876077418119312,651,48,17,18,14,29,15,6,55,29,19,76,98,70,31,55,71,74958,74958,66979,127857,,54091,,72750,102396,75192,43482,105080.184331797,77961,111974.956217163,41875,51895,33138,39115,46302,21848,30256,48261,16027,41220,23750,31845,63000,58462,59886,43719,,32727,64167,75781,,36333,23750,31000,49079,57981,59886,74958,92188,,651,513,138,651,513,138,651,47,604,651,142,509,651,221,430,651,24,627,651,0,651,651,117,534,651,52,599,32661,46239,37419,,27799,,26219,26901,39951,33499
"36081055700","Census Tract 557","Census Tract 557, Queens County, New York","ny","140","00","ACSSF","0006901",,,,,"36","081",,,,"055700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081055700",,,"238756","0",4400,4400,47730.52,0.0921842108920968,1403,87,74,107,12,35,97,0,16,122,131,220,172,106,117,77,30,61139,61139,63059,58438,,,,,78693,61250,63462,71101.6393442623,63421,75428.6516853933,,49948.6567164179,32452,37853,49076,12995,26007,33927,15653,38463,43300,37903,35714,50732,39583,46000,49265,44118,43871,62500,38095,28412,34286,26458,25490,37222,48583,61139,74453,60444,1403,1189,214,1403,1132,271,1403,166,1237,1403,182,1221,1403,250,1153,1403,6,1397,1403,23,1380,1403,83,1320,1403,80,1323,24133,23873,34499,,21881,,20355,36207,19994,31782
"36081055800","Census Tract 558","Census Tract 558, Queens County, New York","ny","140","00","ACSSF","0006902",,,,,"36","081",,,,"055800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081055800",,,"192360","0",1683,1683,22660.38,0.0742706143812249,499,22,13,0,26,0,18,12,5,0,49,32,102,41,89,82,8,95656,95656,54417,126469,,95906,,116739,,105833,53542,98242.8857715431,105417,106448.401826484,31771,34645.9016393443,30262,26329,43688,15846,31754,54015,16658,40433,25240,30714,53371,60667,106250,38315,26490,25509,57292,,106667,41923,23194,41964,52538,90208,,95656,95438,,499,398,101,499,398,101,499,36,463,499,80,419,499,182,317,499,19,480,499,9,490,499,152,347,499,48,451,30106,28487,41438,,33400,,26378,15021,25737,29937
"36081055900","Census Tract 559","Census Tract 559, Queens County, New York","ny","140","00","ACSSF","0006903",,,,,"36","081",,,,"055900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081055900",,,"158575","0",1113,1113,18178.51,0.0612261523991617,359,54,8,19,13,0,4,11,17,38,9,45,48,7,42,23,21,64125,64125,72083,64125,,,,70417,,77829,46333,75410.3064066852,47083,66537.556561086,72000,77455.7971014493,36597,36250,40477,30139,37798,48617,15592,44936,55417,47899,45385,35089,52813,44208,64500,44432,43250,36071,,46118,,48032,46731,,52813,64125,,46579,359,298,61,359,282,77,359,35,324,359,22,337,359,54,305,359,0,359,359,11,348,359,19,340,359,26,333,25734,24728,34490,,16302,,31255,,24678,26112
"36081056000","Census Tract 560","Census Tract 560, Queens County, New York","ny","140","00","ACSSF","0006904",,,,,"36","081",,,,"056000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081056000",,,"213438","0",1716,1716,20823,0.0824088760256804,465,4,12,9,19,4,39,24,0,28,58,36,64,37,48,42,41,74875,74875,70938,,,64000,,32305,152778,,54688,91636.3440860215,81000,92043.7810945274,71563,89038.0952380952,29676,43906,52888,23173,22500,43011,11691,37813,23500,33929,,53839,61000,49053,,46000,49313,67614,,27500,,27976,22917,47222,61250,74875,74625,85313,465,399,66,465,399,66,465,11,454,465,61,404,465,145,320,465,34,431,465,11,454,465,96,369,465,21,444,26498,31760,48237,,19661,,13232,33768,19636,31051
"36081056100","Census Tract 561","Census Tract 561, Queens County, New York","ny","140","00","ACSSF","0006905",,,,,"36","081",,,,"056100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081056100",,,"2829081","82983",60,60,54.92924,1.09231432732507,24,0,0,0,0,0,4,4,0,0,0,0,4,4,0,4,4,100000,100000,157500,,,,,,,,196250,119770.833333333,100000,119770.833333333,,,,,,,16875,,14500,60625,,,61250,,,,,,,,,,,,,,,100000,,,24,20,4,24,20,4,24,4,20,24,8,16,24,8,16,24,4,20,24,0,24,24,4,20,24,0,24,48402,56809,,,27129,,,,,56226
"36081056200","Census Tract 562","Census Tract 562, Queens County, New York","ny","140","00","ACSSF","0006906",,,,,"36","081",,,,"056200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081056200",,,"160598","0",1803,1803,29077.25,0.062007237099168,464,0,3,20,19,19,19,12,0,27,27,13,82,65,67,50,41,99250,99250,98125,97500,,50417,,128500,,132986,98438,101183.836206897,101094,105998.581560284,37292,49797.5609756098,39965,39792,45817,11042,42955,57826,20104,43321,26875,35417,49097,85815,59632,40500,40870,38274,37639,,68958,51125,18300,16354,70375,86196,58088,99250,101406,,464,403,61,464,403,61,464,29,435,464,98,366,464,146,318,464,10,454,464,4,460,464,99,365,464,17,447,26944,32902,40181,,22458,,20154,21028,25728,38109
"36081056400","Census Tract 564","Census Tract 564, Queens County, New York","ny","140","00","ACSSF","0006907",,,,,"36","081",,,,"056400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081056400",,,"187147","0",1246,1246,17243.8,0.072257863742998,465,13,32,23,12,57,73,15,9,24,23,40,34,17,38,22,33,42083,42083,38167,32333,,,,47014,,39375,40000,72466.6666666667,64167,86717.2839506173,30388,35372.3404255319,28946,32917,38594,29904,26208,52396,15256,31979,24828,31051,41667,,63523,31861,24397,30431,46250,53333,,,25893,32250,,,63864,42083,87266,31204,465,342,123,465,334,131,465,14,451,465,75,390,465,199,266,465,14,451,465,37,428,465,103,362,465,39,426,28255,31318,20813,,37578,,17399,30261,17694,39560
"36081056500","Census Tract 565","Census Tract 565, Queens County, New York","ny","140","00","ACSSF","0006908",,,,,"36","081",,,,"056500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081056500",,,"117784","0",1410,1410,31004.92,0.0454766585791131,507,12,13,36,41,15,36,11,13,30,38,57,62,36,35,62,10,68259,68259,68348,,,,,113077,,54926,80781,76189.7435897436,56667,75865.8469945355,,67529.0780141844,27227,42121,62778,13712,19962,35700,11625,40785,19911,28646,54286,40769,98092,54231,,47857,58804,62917,99808,22386,19063,21989,,18611,76250,68259,68348,54904,507,452,55,507,446,61,507,34,473,507,37,470,507,116,391,507,22,485,507,5,502,507,24,483,507,19,488,28882,29746,67033,,8302,,29515,,25678,39534
"36081056600","Census Tract 566","Census Tract 566, Queens County, New York","ny","140","00","ACSSF","0006909",,,,,"36","081",,,,"056600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081056600",,,"194134","0",1528,1528,20385.41,0.0749555596396586,441,14,0,39,20,42,10,5,32,22,32,28,43,37,25,75,17,65804,65804,46667,77692,,53438,,,,,,84736.0544217687,74286,89762.1827411167,,35046.8085106383,30848,32067,45667,20341,27331,42391,8827,36528,23000,35243,37500,80750,42321,36250,18750,35972,47639,,40714,36806,45750,,32000,87031,,65804,85417,,441,411,30,441,375,66,441,55,386,441,39,402,441,110,331,441,17,424,441,42,399,441,70,371,441,24,417,25995,41233,23636,,23745,,26737,17089,24009,60764
"36081056700","Census Tract 567","Census Tract 567, Queens County, New York","ny","140","00","ACSSF","0006910",,,,,"36","081",,,,"056700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081056700",,,"313429","0",5143,5143,42498.65,0.121015618605183,1518,0,0,23,18,68,29,78,19,19,99,135,365,257,124,177,107,95485,95485,92147,96957,,50815,,118269,103355,104902,81953,105727.865612648,91994,102874.0625,73250,75912.1848739496,36870,37852,44688,21250,36387,40455,18656,41314,39570,34115,41215,60385,74625,42128,40284,33962,47188,64330,,39792,24943,35196,38058,51369,72625,95485,97247,90580,1518,1385,133,1518,1385,133,1518,100,1418,1518,336,1182,1518,402,1116,1518,42,1476,1518,28,1490,1518,283,1235,1518,69,1449,33169,35494,48762,15243,20275,,26419,20953,32742,36091
"36081056800","Census Tract 568","Census Tract 568, Queens County, New York","ny","140","00","ACSSF","0006911",,,,,"36","081",,,,"056800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081056800",,,"850869","0",4876,4876,14842.22,0.328522371532223,1389,61,22,20,54,60,55,19,74,31,54,85,265,183,124,149,133,82313,82313,81042,89091,,138250,,47218,,54167,99091,98379.5536357091,93750,102924.929709466,80548,80429.8136645963,37400,37120,53183,18736,37771,45682,19514,42184,24391,32300,47143,45560,74500,40000,26083,34271,47404,40167,84375,43558,23974,29250,46917,46767,66736,82313,108125,53095,1389,1214,175,1389,1180,209,1389,111,1278,1389,155,1234,1389,427,962,1389,76,1313,1389,103,1286,1389,305,1084,1389,133,1256,30307,48407,31923,,28723,,18056,19874,20291,64406
"36081057700","Census Tract 577","Census Tract 577, Queens County, New York","ny","140","00","ACSSF","0006912",,,,,"36","081",,,,"057700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081057700",,,"186600","0",4194,4194,58212.27,0.0720466658532781,1353,27,77,26,76,44,97,20,90,0,78,214,112,255,78,79,80,69148,69148,70938,103750,,68519,,,53889,66250,70982,81965.2623798965,72338,89984.4946025515,,54306.5868263473,32828,36216,54281,25552,31362,49357,14503,41733,28708,54167,44028,49688,30169,43952,29167,55729,56250,48472,,38750,,,41538,52708,30541,69148,70089,67171,1353,1083,270,1353,1039,314,1353,101,1252,1353,292,1061,1353,466,887,1353,19,1334,1353,34,1319,1353,167,1186,1353,89,1264,27925,28436,48158,,16820,,25748,21716,25325,30749
"36081057900","Census Tract 579","Census Tract 579, Queens County, New York","ny","140","00","ACSSF","0006913",,,,,"36","081",,,,"057900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081057900",,,"68348","0",1853,1853,70217.82,0.0263893114562693,637,35,26,17,28,34,16,20,5,18,113,81,113,64,12,43,12,60774,60774,60000,,,65750,,,73750,58456,70074,71324.0188383045,65625,77143.9293598234,36250,53428.8043478261,31563,41528,57885,16250,23750,43375,12347,43611,51324,30063,31250,56288,82917,51380,51838,51023,39402,56645,90750,26615,,23897,26000,55804,,60774,90114,57109,637,578,59,637,556,81,637,39,598,637,69,568,637,115,522,637,11,626,637,12,625,637,99,538,637,53,584,25607,25825,,,36035,,16618,25867,20577,28046
"36081058000","Census Tract 580","Census Tract 580, Queens County, New York","ny","140","00","ACSSF","0006914",,,,,"36","081",,,,"058000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081058000",,,"550452","0",3724,3724,17522.17,0.212530714428021,1075,38,67,82,49,18,37,17,50,20,83,37,103,137,106,167,64,80972,80972,22500,92188,,,,,,,23523,94324.1860465116,95357,109354.308093995,22697,40759.2233009709,27615,33272,63650,15684,22901,46750,13188,37935,,24276,36298,58333,79211,51118,,33917,52083,68272,91125,35458,31667,20556,30000,44563,74844,80972,107216,42400,1075,874,201,1075,874,201,1075,86,989,1075,66,1009,1075,366,709,1075,53,1022,1075,74,1001,1075,309,766,1075,193,882,30012,20222,32292,,,,27570,20842,23075,19897
"36081058100","Census Tract 581","Census Tract 581, Queens County, New York","ny","140","00","ACSSF","0006915",,,,,"36","081",,,,"058100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081058100",,,"143606","0",3027,3027,54593.08,0.0554465889417248,1100,46,29,52,36,48,84,73,35,0,66,73,189,54,180,75,60,75286,75286,62024,,,,,95694,,,75650,93122.7272727273,76500,88379.3193717277,73512,68619.6428571429,40702,46707,57083,26313,35497,41250,11324,45625,,36856,41513,58646,56111,50438,,63506,40000,79107,56528,37372,,21458,50893,54028,55694,75286,92798,60417,1100,895,205,1100,895,205,1100,85,1015,1100,120,980,1100,241,859,1100,65,1035,1100,35,1065,1100,102,998,1100,66,1034,35029,34137,26874,,69621,,33519,51524,23873,41467
"36081058200","Census Tract 582","Census Tract 582, Queens County, New York","ny","140","00","ACSSF","0006916",,,,,"36","081",,,,"058200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081058200",,,"563649","0",4636,4636,21302.59,0.217626104831374,1299,18,36,56,0,36,9,52,31,85,51,117,249,208,103,141,107,92790,92790,115385,92701,,,,102708,,84167,115385,103672.59430331,99135,109855.206463196,37604,54427.027027027,31699,32254,45718,14823,31337,42778,14382,41750,32560,27250,41708,46324,68438,45223,40250,31103,51667,46481,,38599,31450,26542,36400,46146,70125,92790,102732,42273,1299,1118,181,1299,1081,218,1299,154,1145,1299,179,1120,1299,541,758,1299,87,1212,1299,87,1212,1299,282,1017,1299,112,1187,31279,31891,30237,,,,32932,18148,22052,31891
"36081058300","Census Tract 583","Census Tract 583, Queens County, New York","ny","140","00","ACSSF","0006917",,,,,"36","081",,,,"058300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081058300",,,"143113","0",3548,3548,64209.94,0.0552562405694544,1230,46,26,48,27,37,75,72,40,61,84,34,152,174,132,142,80,79712,79712,85188,175688,,,,,,54663,90688,95252.4390243902,79583,93147.9820627803,63750,96565.0887573964,37055,47554,53792,15610,29212,48147,10150,49147,19129,47765,53036,48553,48625,53375,36042,59643,53153,47417,103750,37284,18750,31250,52879,48618,46250,79712,78438,79943,1230,1008,222,1230,1000,230,1230,136,1094,1230,192,1038,1230,332,898,1230,27,1203,1230,24,1206,1230,122,1108,1230,73,1157,35572,35343,86372,,16205,,29445,12763,31124,37326
"36081058500","Census Tract 585","Census Tract 585, Queens County, New York","ny","140","00","ACSSF","0006918",,,,,"36","081",,,,"058500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081058500",,,"171163","0",4243,4243,64203.82,0.0660864065779455,1431,40,8,42,83,68,29,28,121,93,49,102,299,148,170,112,39,77083,77083,72969,117557,,108125,,,,78807,69643,84212.7882599581,84653,91108.1918081918,49762,62117.6744186046,33594,37962,47955,20141,31444,45958,16754,42438,31250,32586,38462,66122,55431,46573,39861,37802,45893,73700,56379,38798,10859,28153,36411,65353,52308,77083,91429,74531,1431,1214,217,1431,1197,234,1431,186,1245,1431,190,1241,1431,309,1122,1431,18,1413,1431,33,1398,1431,185,1246,1431,60,1371,29409,29588,39930,,21296,,40703,,24775,34298
"36081058700","Census Tract 587","Census Tract 587, Queens County, New York","ny","140","00","ACSSF","0006919",,,,,"36","081",,,,"058700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081058700",,,"144531","0",3535,3535,63347.02,0.0558037334535913,1236,79,0,67,62,27,48,98,69,9,125,158,192,115,87,39,61,62539,62539,64414,,,,,43000,,63287,62770,73395.3074433657,57580,75018.8034188034,62311,63925.8992805755,37104,40476,42609,19833,29438,50542,12695,43545,24655,38365,46518,47392,51250,42329,26019,41402,52083,41324,43188,46831,,27083,40909,74116,59148,62539,52452,64271,1236,1043,193,1236,993,243,1236,98,1138,1236,138,1098,1236,286,950,1236,23,1213,1236,51,1185,1236,92,1144,1236,89,1147,26803,27335,,,47074,,14173,15748,20987,27548
"36081058900","Census Tract 589","Census Tract 589, Queens County, New York","ny","140","00","ACSSF","0006920",,,,,"36","081",,,,"058900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081058900",,,"165272","0",5021,5021,78684.41,0.0638118786650749,1561,81,74,139,92,37,24,42,111,46,164,147,192,107,166,106,33,58156,58156,65028,,,39917,,,,84167,53233,72584.6893017297,57742,70078.95716946,53380,66219.9178644764,34311,36308,43682,19868,32679,40714,15464,41452,25698,35000,45000,43977,43750,42568,25959,41979,49276,57870,75508,37917,,31563,43795,41597,43190,58156,55882,58844,1561,1359,202,1561,1280,281,1561,195,1366,1561,99,1462,1561,248,1313,1561,39,1522,1561,28,1533,1561,77,1484,1561,92,1469,23531,23376,,,16309,,29102,,24986,22443
"36081059000","Census Tract 590","Census Tract 590, Queens County, New York","ny","140","00","ACSSF","0006921",,,,,"36","081",,,,"059000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081059000",,,"158600","0",1623,1623,26504.1,0.0612358049535365,422,4,0,0,0,4,7,42,27,11,81,31,58,31,22,71,33,76111,76111,53681,98026,,,,,,,,115623.696682464,89792,125510.481586402,49375,63197.1014492754,35587,41193,71500,15655,33939,46875,20799,42216,15333,46806,41477,39762,61389,58500,,46597,73063,41053,81250,39432,,48750,37868,38810,60764,76111,97895,53041,422,384,38,422,384,38,422,20,402,422,62,360,422,166,256,422,14,408,422,10,412,422,178,244,422,32,390,32630,14421,35776,17592,14913,,,54918,78953,27583
"36081059100","Census Tract 591","Census Tract 591, Queens County, New York","ny","140","00","ACSSF","0006922",,,,,"36","081",,,,"059100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081059100",,,"202060","0",5606,5606,71857.23,0.0780158054786354,2017,64,47,119,55,149,65,54,58,53,108,349,290,183,235,117,71,70258,70258,70373,70286,,,,,,70048,66583,91246.0585027268,69739,100087.238979118,61081,66330.9392265193,33270,37967,46942,18038,28808,46118,14408,41632,29286,36695,34882,58389,81103,42271,33883,40896,31793,58029,,40536,12632,30888,41000,58882,81029,70258,80921,68723,2017,1654,363,2017,1637,380,2017,82,1935,2017,183,1834,2017,470,1547,2017,70,1947,2017,43,1974,2017,237,1780,2017,66,1951,33995,36474,23581,,51534,,16733,7152,21840,46787
"36081059200","Census Tract 592","Census Tract 592, Queens County, New York","ny","140","00","ACSSF","0006923",,,,,"36","081",,,,"059200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081059200",,,"226137","0",1442,1442,16515.49,0.0873119875458882,396,17,0,0,9,10,15,3,3,13,4,33,41,68,34,53,93,114375,114375,,115729,,,,,,,,143749.494949495,137188,158399.402985075,33375,47193.4426229508,41178,48802,56845,17321,31204,62760,16369,56394,42500,49423,49659,63365,81750,54464,38125,51806,58438,60833,53929,61359,,27344,45833,68750,83523,114375,115625,,396,342,54,396,338,58,396,20,376,396,55,341,396,155,241,396,28,368,396,14,382,396,143,253,396,41,355,43271,19428,43932,,,,,28743,19428,
"36081059300","Census Tract 593","Census Tract 593, Queens County, New York","ny","140","00","ACSSF","0006924",,,,,"36","081",,,,"059300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36081059300",,,"252144","0",4298,4298,44148.46,0.0973533468108733,1498,20,69,82,46,70,75,27,55,17,230,136,184,194,128,104,61,64731,64731,64231,,,96094,,,,74135,63404,80153.6715620828,59674,76138.8679245283,77115,87720.3196347032,36016,40088,44778,21726,26734,42446,12435,40000,20417,31389,41436,63829,40789,44375,,36776,50870,51250,51083,32134,19688,,35000,66477,37604,64731,59783,68036,1498,1261,237,1498,1229,269,1498,143,1355,1498,269,1229,1498,492,1006,1498,73,1425,1498,9,1489,1498,135,1363,1498,63,1435,29375,29932,27819,,29223,,23133,,23381,31728
